img_src,x,y
143.mp4,0.7587634,0.6526514
144.mp4,0.5650047,0.49331522
145.mp4,0.06808048,0.29815477
146.mp4,0.45581698,0.7266773
147.mp4,0.457892,0.42999408
148.mp4,0.82859457,0.91418445
149.mp4,0.24332434,0.5681715
150.mp4,0.24432139,0.5262811
151.mp4,0.28044418,0.55093735
152.mp4,0.76140696,0.6010341
153.mp4,0.89258665,0.7258218
154.mp4,0.7346524,0.74005216
155.mp4,0.20803954,0.26515833
156.mp4,0.6581428,0.5798313
157.mp4,0.13082823,0.26734075
158.mp4,0.84789735,0.73858666
159.mp4,0.95581275,0.9471694
160.mp4,0.97778696,0.8955719
161.mp4,0.58439285,0.7579857
162.mp4,0.75938743,0.84181243
163.mp4,0.32685158,0.5397632
164.mp4,0.69727474,0.5853282
165.mp4,0.5722837,0.70653087
166.mp4,0.26625124,0.4859504
167.mp4,0.44040883,0.47652167
168.mp4,0.8989792,0.94652647
169.mp4,0.62172604,0.5361665
170.mp4,0.23183717,0.4588364
171.mp4,0.35563898,0.6205499
172.mp4,0.29896957,0.50752443
173.mp4,0.6517269,0.70608425
174.mp4,0.41261268,0.44212455
175.mp4,0.5101881,0.43602484
176.mp4,0.11976359,0.36477315
177.mp4,0.323224,0.4738432
178.mp4,0.6571486,0.8329094
179.mp4,0.4234943,0.56836826
180.mp4,0.09587114,0.18419467
181.mp4,0.69780666,0.7607698
182.mp4,0.91464084,0.83615035
183.mp4,0.6762573,0.6240128
184.mp4,0.8198099,0.8267467
185.mp4,0.62603456,0.6193664
186.mp4,0.8922525,0.8690625
187.mp4,0.2909891,0.44119656
188.mp4,0.96543056,0.98010546
189.mp4,0.54922825,0.74330336
190.mp4,0.40309557,0.31871465
191.mp4,0.09629405,0.3996726
192.mp4,0.79492587,0.8981944
193.mp4,0.3133563,0.626787
194.mp4,0.8490379,0.79409826
195.mp4,0.2588375,0.5957558
196.mp4,0.461955,0.38684317
197.mp4,0.72203964,0.8305903
198.mp4,0.69456255,0.5488619
199.mp4,0.58856916,0.798842
